tags,id,plylst_title,songs,like_cnt,updt_date,prompt
"['매장음악', '운동', '다이어트', '걸그룹', '아이돌', '드라이브', '기분전환', '취향', '스트레스', '신나는']",153038,"잠이 확 깨는 스타일리쉬한 아이돌노래! 드라이브, 운동, 기분전환","[34363, 265199, 508200, 580860, 671830, 254865, 502706, 58683, 286349, 277034, 7766, 285157, 77437, 493804, 691622, 443914, 157435, 553166, 485957, 54755, 524956, 462965, 183579, 626654, 351757, 371829, 544625, 387621, 130494, 7837, 327413, 260730, 29842, 54639, 432212, 643498, 475788, 671533, 408035, 512098, 376156, 252339, 375040, 509777, 680852, 244150, 633392, 155366, 98444, 387215, 602379, 492125, 414940, 639550, 259795, 249628, 30712, 11797, 378557, 133190, 642166, 335756, 148742, 318530, 114119, 302263, 603633, 299367, 378434, 448682]",539,2019-07-03 22:12:12,매장음악 운동 다이어트 걸그룹 아이돌 드라이브 기분전환 취향 스트레스 신나는
"['힙합', '90년대가요', '발라드', '인기가요', '대중가요', '90년대대중가요', '90년대인기가요', '90년대', '락', '댄스']",95827,90년대 가요,"[459494, 254695, 120222, 693340, 510741, 44220, 173323, 488535, 200600, 77059, 144617, 398171, 264162, 552466, 300944, 84907, 84285, 253587, 672208, 476652, 417386, 508564, 490739, 30028, 452249, 543372, 682935, 352313, 449767, 542935, 102967, 315611, 361369, 175293, 620995, 583375, 621696, 373281, 90225, 661406, 353811, 283351, 355820, 152093, 314344, 298197, 486391, 290573, 33244, 531390, 327354, 231154, 701202, 217528, 444578, 582653, 672639, 664555, 419584, 664191, 251287, 580074, 14481, 256517, 420730, 68874, 161208, 306557, 310375, 324755, 459535, 29245, 630552, 127681, 213874, 620897, 274958, 520676, 390803, 510882, 653781, 379037, 3343, 76899, 457730, 534049, 224139, 252673, 325012, 430005, 254798, 534212, 284172, 523939, 365718, 548537, 199416, 279487, 385988, 246743, 644913]",4057,2019-06-18 14:36:29,힙합 90년대가요 발라드 인기가요 대중가요 90년대대중가요 90년대인기가요 90년대 락 댄스
"['명연주', '추억', '섬세한', '명곡', '재즈', 'Standard', '피아노', '거장', 'virtuoso', 'Jazz']",114745,"섬세한 감성, 에디 히긴스의 스탠더드","[265371, 258104, 187890, 411273, 24762, 672300, 405176, 51289, 517322, 209081, 207281, 356141, 669471, 330397, 129247, 398936, 306300, 604640, 51740, 569572, 432214, 668470, 241979, 20303, 262099, 379054, 312147, 309562, 233210, 203890]",2491,2019-04-15 14:44:38,명연주 추억 섬세한 명곡 재즈 Standard 피아노 거장 virtuoso Jazz
"['카페', '사운드클라우드', '로파이힙합', '취향저격DJ', '로우파이', '사클', 'Lofi', '재즈힙합', '자장가', '로파이']",50292,진심 미쳤다!! 로파이(Lo-fi) 힙합 숨은 끝판왕 (최종업뎃),"[7567, 395011, 123414, 13085, 618900, 336144, 371247, 515635, 372173, 158311, 186394, 239443, 166343, 619522, 156085, 431629, 132947, 548795, 92886, 420671, 387363, 587236, 327670, 518023, 554320, 636474, 183232, 471142, 251092, 586521, 388714, 70721, 606847, 128131, 198262, 681861, 54835, 308161, 340419, 457777, 270635, 370024, 105835, 337943, 474282, 92226, 116025, 402102, 395377, 199424, 419358, 655403, 349578, 292845, 624788, 356012, 455888]",669,2019-03-13 10:45:47,카페 사운드클라우드 로파이힙합 취향저격DJ 로우파이 사클 Lofi 재즈힙합 자장가 로파이
"['힙합', '집중', 'study', '차분한', '공부', '독서', 'Lofi', '편안한', '과제', 'Chill']",29763,온더LOFI:: 시작하거나 집중해야할 때 (상시업뎃),"[559864, 690079, 173886, 622818, 50473, 133904, 560700, 507874, 177172, 312914, 614590, 33693, 178443, 43718, 7236, 576468, 455727, 511059, 63429, 479644, 606811, 22884, 98279, 615521, 51733, 71279, 324580, 697175, 145473, 548251, 558450, 215722, 386290, 153871, 472624, 83093, 111281, 367593, 507444, 89525, 493051, 298509, 558429, 216988, 28677, 93042, 29256, 293710, 192712, 648501, 55184, 46409, 615439, 17447, 158679, 227282, 548220, 630345, 380014, 210771, 621941, 491173, 353780, 515781, 318069, 218633, 304312, 675374, 512633, 197538, 72436, 462428, 222065, 256220, 601434, 297323, 314820, 126934, 156774, 597389, 296645, 100492, 108380, 461437, 622626, 110427, 97822]",4397,2019-11-18 06:00:28,힙합 집중 study 차분한 공부 독서 Lofi 편안한 과제 Chill
"['집중', '노동요', '카페', '주말', '오후', '독서', '밤새벽', '가사없는', '퇴근길', '책읽을때']",83643,가사없고 집중이 잘되는 음악,"[154648, 659842, 332196, 113885, 104716, 450120, 85001, 656648, 205939, 416950, 612611, 307186, 559864, 420499, 328522, 134071, 210226, 173886, 362073, 148086, 413156, 580208, 700526, 224670, 280636, 135133, 144120, 103307, 300742, 186394, 132889, 302622, 511997, 14489, 109806]",1051,2019-12-09 06:00:28,집중 노동요 카페 주말 오후 독서 밤새벽 가사없는 퇴근길 책읽을때
"['감성', '리메이크', '옛사랑', '카페', '회상', '추억', '휴식', '기분전환', 'ralalra', '힐링']",65656,추천 ♬ 이렇게 좋은 리메이크 ①,"[578674, 33477, 122578, 344608, 447054, 584840, 232491, 11862, 541582, 470, 164243, 612090, 194128, 69194, 194025, 174967, 275414, 63189, 429354, 290980, 546033, 449697, 553219, 154669, 674477, 136938, 581901, 624840, 433118, 654836, 407828, 385310, 229930, 309781, 261217, 346297, 275582, 458085, 536667, 49088]",955,2019-11-24 19:39:26,감성 리메이크 옛사랑 카페 회상 추억 휴식 기분전환 ralalra 힐링
"['라인댄스', '클럽', '매장음악', '운동할때', '헬스장음악', '감주', 'EDM', '분위기띄울때', '런닝머신', '신나는']",41521,직접 들어보고 엄선한 감주&클럽음악,"[187526, 80562, 66214, 398968, 643848, 348840, 198009, 307931, 31529, 649359, 15955, 219365, 1919, 437688, 94249, 698228, 600407, 90825, 187482, 20202, 275876, 313696, 209668, 258578, 457677, 639051, 16455, 199611, 142448, 591462, 587167, 402028, 163371, 242829, 179583, 162404, 50865, 126753, 195987, 321859, 234652, 282427, 574839, 195665, 28409, 560006, 336176, 36030, 107248, 275494, 434404, 448989, 686912, 548952, 387402, 7914, 292693, 97882, 441958, 161494, 475587, 429627, 405097, 126737, 673016, 496477, 124156, 119795, 95181, 391245, 17760, 229726, 206320, 120949, 102318, 94285, 99505, 127921, 372594, 510775, 421848, 191145, 447018, 385838, 320701, 50009, 704267, 258373, 43019, 136566, 688690, 127198, 505636, 67780, 9417, 41008, 310151, 178748, 221469, 413041, 692642, 378500, 460981, 564067, 343751, 343894, 629403, 291768, 459256, 215772, 286067, 233412, 421655, 206408, 183251, 105308, 248521, 464381, 167193, 255104, 258796, 113424, 480057, 536588, 547427, 522440, 396997, 677871, 290776, 425668, 266450, 93556, 220541, 546664, 613551, 396364, 703179, 666076, 702894, 111970, 646830, 457313, 24831, 135363, 123199, 40910, 385759, 529270, 475892, 611715, 693745, 436333, 95531, 385878, 416428, 368789, 483115, 315147, 241327, 419595, 633741, 481882, 207396, 439301, 335290, 125116, 583672, 658768, 278214, 349306, 586304, 31531, 72222, 266059, 466297, 405250, 595716, 486519, 475744, 457297, 428970, 337281, 307813, 440047, 491778, 148421, 515961, 475433, 17077, 126543, 436139, 128458, 395606, 349602, 316859, 373861, 177157, 418384, 624031, 424497]",1173,2019-07-28 12:14:54,라인댄스 클럽 매장음악 운동할때 헬스장음악 감주 EDM 분위기띄울때 런닝머신 신나는
"['흥겨운', '휴식', '뉴호프클럽', '휴일', '테일러스위프트', '조나스브라더스', '팝', '충전', '신나는']",146930,"달콤한 휴일, 나를 충전해주는 시원한 여름 팝","[28832, 40937, 450091, 236393, 427701, 482423, 279125, 490966, 300064, 56884, 148327, 167328, 704032, 53363, 562041, 302454, 688697, 590979, 435501, 578545, 317562, 54484, 467111, 442953, 38735, 443560, 338019, 117060, 664266, 632699, 372820, 706903, 276836, 630253, 497041]",1223,2019-11-07 10:07:16,흥겨운 휴식 뉴호프클럽 휴일 테일러스위프트 조나스브라더스 팝 충전 신나는
"['Obey', '운동', '힘들때', '드라이브', '팝송', '기분전환', '락', '신나는']",127238,"꽉막힌 당신의 속을 뻥 뚫어줄, 속-C원한 비트의 유니크한 음악들","[503235, 679382, 576318, 453951, 697586, 675710, 60367, 166307, 479514, 145238, 286983, 292559, 345782, 274340, 119001, 556743, 25842, 214625, 551867, 454556, 508054, 471784, 139004, 315145, 200233, 485935, 335274, 292248, 677867, 703985, 199915, 315138, 285833, 436362, 460052, 260345, 208482, 695775, 688480, 146634, 539648, 280130]",1640,2019-11-01 06:00:26,Obey 운동 힘들때 드라이브 팝송 기분전환 락 신나는
"['달달한', '행복', '결혼', '흔하지않은', '연애', '고백', '설렘', '사랑', '프로포즈', '축가']",78035,흔하지 않은 고백송! 특별한 프로포즈를 위한 세레나데♥,"[264849, 245028, 207232, 494248, 190308, 182354, 676841, 2095, 9295, 191667, 203704, 470221, 330093, 325569, 492301, 153329, 49400, 420854, 103304, 245289, 637764, 18706, 260239, 225184, 273382, 335854, 498758, 576829, 45502, 108757, 674886, 152017, 408870, 634208, 546016, 623085, 221132, 145672, 670814, 263949, 395144, 163615, 301487, 482241, 419696, 380114, 450661, 55531, 237808, 297479, 39823, 71367, 335486, 699391]",960,2019-12-04 09:51:11,달달한 행복 결혼 흔하지않은 연애 고백 설렘 사랑 프로포즈 축가
"['출근길', '아침', '여름밤', '오후', '분위기', '재즈', '모닝콜', '저녁', '잠들기전', '선선한']",38231,휴양지에서 듣고싶은 분위기 있는 재즈,"[469288, 412541, 451152, 215623, 20303, 208227, 13558, 184394, 89024, 648528, 241371, 151873, 26824, 384918, 19324, 346614, 348290, 215017, 561437, 335148, 256544, 92740, 340435, 682720, 312771, 487902, 531442, 420706, 421654, 506251, 327780, 571366, 126689, 417075, 290178, 464316, 352506, 454944, 658171, 109408, 154390, 463995]",522,2019-06-12 11:35:38,출근길 아침 여름밤 오후 분위기 재즈 모닝콜 저녁 잠들기전 선선한
"['감성', '카페', '가을', '드라이브', 'OST', '여행', '로맨스', '기분전환', '영화', '사랑']",104187,로맨스에 흠뻑 빠지게 되는 감성영화 OST.,"[4752, 473693, 14778, 444153, 707491, 185010, 400781, 330160, 12939, 675424, 207855, 690767, 560827, 466851, 149724, 624848, 207558, 220139, 441789, 675466, 636130, 11657, 543046, 544743, 255937, 117852, 55742, 653269, 437312, 607251, 357542, 680391]",2166,2019-10-18 23:14:54,감성 카페 가을 드라이브 OST 여행 로맨스 기분전환 영화 사랑
"['연말', '드라이브', '명곡', 'Pop', '빌보드', '트렌드', '기분전환', '2019', '스트레스해소']",137054,2019 빌보드 연말 차트 HOT 100 SONGS,"[426365, 364932, 450760, 134061, 196447, 510395, 8394, 168867, 39726, 299505, 609701, 296042, 382880, 442790, 325430, 298043, 143622, 444005, 415389, 167328, 305663, 144638, 304426, 652371, 61018, 232263, 122642, 394173, 662266, 553430, 166190, 671675, 541764, 294743, 502212, 430508, 176462, 111563, 680391, 452017, 75759, 265157, 645498, 34508, 375187, 54933, 201547, 223654, 678161, 399965, 471944, 98832, 1424, 663536, 683721, 432499, 81523, 587379, 580349, 689207, 675593, 108026, 39288, 552363, 267132, 235533, 401077, 352272, 574611, 517472, 464357, 529837, 669151, 606480, 192651, 435501, 248095, 378157, 652045, 345668, 489697, 409551, 137920, 635960, 81194, 149979, 231049, 389382, 706903, 58929, 327336, 116754, 630253, 58116, 268046, 131238]",517,2019-12-16 06:00:28,연말 드라이브 명곡 Pop 빌보드 트렌드 기분전환 2019 스트레스해소
"['국악', '크로스오버', '봄', '1990', '국악퓨전', '2000', '가요', '전통', '2010', '따뜻한']",134816,"낭창낭창, 은은한 퓨전국악","[283090, 658746, 77945, 289802, 129451, 328429, 394509, 568142, 216116, 175862, 47525, 386231, 511889, 679365, 37293, 379996, 696037, 547776, 140581, 526040, 163558, 165813, 88834, 212639, 587540, 234351, 58684, 391747, 346203, 676671, 3945, 335034, 496026]",618,2019-09-27 18:15:08,국악 크로스오버 봄 1990 국악퓨전 2000 가요 전통 2010 따뜻한
"['웨하스구름', '추천', '알앤비', 'RnB', '최신팝', 'soul', '트렌디', '소울']",50110,CLOUD° Fresh&Trendy R&B/Soul,"[389382, 700015, 44842, 23458, 230142, 145026, 578069, 318150, 687413, 177218, 544449, 372159, 445547, 18915, 459121, 397071, 282660, 218487, 239190, 35152, 674917, 419757, 187290, 86919, 26946, 218372, 575968, 95026, 383944, 313922, 199122, 665414, 41397, 304647, 102365, 246413, 681611, 520609, 123419, 48639, 13751, 383847, 472790, 610015, 513478, 286816, 612271, 638658, 698110, 267667, 645447, 407478, 470888, 422516, 155784, 354636, 463894, 679948, 131102, 100650, 133839, 355315, 386961, 127464, 310239, 151475, 238265, 573684, 180126, 112908, 397481, 312648, 207310, 638549, 373881, 600592, 589303, 622995, 639505, 123436, 79166, 379507, 681390, 71556, 345746, 465340]",1561,2019-06-28 14:12:43,웨하스구름 추천 알앤비 RnB 최신팝 soul 트렌디 소울
"['매장음악', '카페', '러블리쏘', '분위기', '드라이브', '여행', '매력적인', '기분전환', '팝']",81041,듣다보면 '우와!' 하고 제목을 보게되는 팝 pt.8,"[82079, 107692, 222840, 29703, 72693, 151566, 574198, 344443, 213917, 451680, 545667, 15481, 418067, 254708, 579010, 507069, 307377, 589075, 160721, 477668, 644586, 210605, 149951, 281159, 566431, 123699, 25135, 289747, 72577, 706965, 308450, 630453, 170424, 671756, 46404, 422919, 145859, 114547, 97579, 425622, 308836, 519661, 199816, 650255, 315094, 85009, 490746, 588354, 667908, 537409, 457126, 445464, 421957, 481972, 519339, 700582, 193305, 308647, 2517, 652953, 191552, 107749, 110562, 535251, 208792, 189528, 381771, 79086, 680477]",1504,2019-05-01 15:26:26,매장음악 카페 러블리쏘 분위기 드라이브 여행 매력적인 기분전환 팝
"['기분좋은', '달콤', '어쿠스틱', '카페', '발라드', '응원', '위로', '힐링', '포근한', '숙면']",112009,"포근하고 달콤한 위로의 노래들, 몽글몽글 우유거품같은.","[118718, 609973, 476707, 54318, 135951, 48196, 181569, 486705, 631075, 51920, 652479, 660842, 572996, 119947, 6082, 520329, 479241, 291708, 131312, 103106, 111546, 487325, 342002, 174436, 228821, 459332, 681407, 259163, 18524, 343460]",709,2019-04-05 23:54:18,기분좋은 달콤 어쿠스틱 카페 발라드 응원 위로 힐링 포근한 숙면
"['겨울', '알앤비', '귀르가즘', '소울팝', '소울', '추위', '감미로운', '따뜻한', '찬바람']",19097,"찬바람 불 때, 따스히 감싸줄 스윗 R&B","[370810, 219849, 121607, 617416, 321051, 211340, 349593, 484756, 423189, 661896, 98804, 190008, 545301, 343442, 686809, 628434, 362211, 471926, 565181, 352965, 617889, 228298, 41347, 345649, 189378, 414226, 115872, 419832, 640199, 165792, 688285, 143345, 691142, 337543, 23590, 426021, 159525, 339843, 343903, 278961]",1260,2019-12-24 17:05:16,겨울 알앤비 귀르가즘 소울팝 소울 추위 감미로운 따뜻한 찬바람
"['여름', '느낌있는', '드라이브', '랩힙합', 'SWAG', '기분전환', '노랫말을듣는다', 'ralalra']",11156,추천 ♬ 혼자 듣긴 아까운 감성힙합 ♪ No.3,"[676018, 131238, 426365, 251306, 33520, 121436, 594474, 194778, 672931, 633828, 596842, 552518, 99098, 223117, 8394, 546026, 370044, 156278, 609247, 510512, 93307, 77781, 380859, 379187, 63976, 283632, 250765, 184180, 309544, 199463, 367019, 122642, 542611, 163477, 513438, 74279, 702980, 228303, 149979, 58929, 65383, 359981, 562723]",930,2019-11-24 19:03:18,여름 느낌있는 드라이브 랩힙합 SWAG 기분전환 노랫말을듣는다 ralalra
"['비오는날', '우산', '감성', '비', '소나기', '우울', '분위기', '그리움', '빗소리', 'ralalra']",75555,추천 ♬ 비 오는 거리 ①,"[705515, 382740, 156468, 689455, 373037, 108757, 311423, 312214, 166705, 61064, 615157, 11844, 607184, 30433, 624947, 693112, 300054, 485471, 658645, 581115, 61873, 328688, 191473, 488513, 80714, 400262, 573911, 512863, 252422, 154330, 600872, 34228, 122589, 133989, 651856, 461673, 329428, 16277, 440160, 642910, 468732, 189791, 395389, 491191, 476469, 171552, 487595, 272599, 283741, 486488, 503338, 77587, 482586, 222141, 5210, 300945, 637233, 250271, 638196, 567450, 624299, 687922, 134962, 656852, 259512, 25538, 544743, 245652, 417071, 605482, 31091, 642249, 520479, 559139, 591303, 32486, 214605, 537527, 409508, 406796, 489731, 252890, 626418]",1677,2019-11-24 19:38:59,비오는날 우산 감성 비 소나기 우울 분위기 그리움 빗소리 ralalra
"['코인노래방', '발라드', '감성발라드', '외로운', '슬픈', '쓸쓸한', '노래방', '스트레스', '인기', '이별']",134275,눈물샘 그렁그렁. 전주부터 짠내나는 코인 노래방 발라드,"[386455, 413837, 44603, 196697, 543820, 449244, 367963, 536584, 205247, 612516, 314735, 456740, 323890, 552707, 346058, 571334, 25333, 663109, 70406, 607586, 322721, 541866, 580659, 65622, 126171, 468613, 200098, 77509, 358241, 254778, 166841, 19811, 455223, 481669, 174448, 635537, 1236, 593128, 274690, 620754, 88503, 319820, 248361, 59978, 7993, 107220, 511804, 497066, 355078, 150446, 425758, 344910, 67655, 508608, 238794]",575,2019-10-28 06:00:29,코인노래방 발라드 감성발라드 외로운 슬픈 쓸쓸한 노래방 스트레스 인기 이별
